SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,AgeGroup,UtilGroup,IncomeQuartile,Total Late Payments
0,0.155428297,43,0,0.148346976,18813,8,0,2,0,3,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.170608593,74,0,0.408687305,4166,13,0,1,0,0,65+,10-30%,"(3879.0, 5351.0]",1
0,0.267673154,30,0,0.238729269,4280,7,0,0,0,3,<30,10-30%,"(3879.0, 5351.0]",0
0,0.201002925,47,0,0.470451289,5583,13,0,1,0,2,40-50,10-30%,"(5351.0, 7385.25]",1
0,0.025593285,45,0,0.335381522,8950,10,0,1,0,2,40-50,0-10%,"(7385.25, 251608.0]",1
0,0.779839147,45,0,0.188378471,11667,9,0,0,0,3,40-50,70-100%,"(7385.25, 251608.0]",0
0,0.102048299,66,0,0.323834521,8000,8,0,1,0,1,65+,10-30%,"(7385.25, 251608.0]",1
0,0.338665031,53,0,0.736948061,7450,8,0,1,1,2,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.006563766,88,0,0.223898139,5104,8,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.052659586,69,0,0.279715036,8000,11,0,2,0,0,65+,0-10%,"(7385.25, 251608.0]",2
0,0,56,0,0.272944499,9206,16,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.001061731,90,0,0.000753958,7957,14,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.073186501,36,0,0.493253373,2000,5,0,1,0,0,30-40,0-10%,"(-0.001, 3879.0]",1
0,0.070531009,27,0,0.152692948,1800,5,0,0,0,1,<30,0-10%,"(-0.001, 3879.0]",0
0,0.878580101,52,2,0.597938144,4170,7,0,1,0,2,50-65,70-100%,"(3879.0, 5351.0]",1
0,0.188026622,41,1,0.261375478,5757,9,0,1,0,1,40-50,10-30%,"(5351.0, 7385.25]",1
0,0,68,0,0,1500,2,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.58102387,42,0,0.42357041,12625,16,0,4,0,0,40-50,50-70%,"(7385.25, 251608.0]",4
0,0.261315912,40,0,0.219045938,17000,9,0,2,0,3,30-40,10-30%,"(7385.25, 251608.0]",2
0,0.338607173,45,0,0.41669506,2934,5,0,0,0,0,40-50,30-50%,"(-0.001, 3879.0]",0
0,0.467177317,41,0,0.350964904,10000,11,0,2,0,3,40-50,30-50%,"(7385.25, 251608.0]",2
0,0.275484056,57,1,0.366420275,10416,10,0,3,0,2,50-65,10-30%,"(7385.25, 251608.0]",3
0,0.00718055,61,0,0.261626575,4364,6,0,1,0,1,50-65,0-10%,"(3879.0, 5351.0]",1
0,0,76,0,0.112476507,6916,7,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
0,0.106049704,67,0,0.182302212,13334,17,0,2,0,0,65+,10-30%,"(7385.25, 251608.0]",2
0,0.043023924,62,0,0.19895288,9167,9,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.62312988,68,0,0.262342207,8000,5,0,1,0,1,65+,50-70%,"(7385.25, 251608.0]",1
0,0.059315924,63,0,0.272811918,4295,18,0,1,0,2,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.189487486,64,0,0.294967226,9000,16,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.055013599,44,0,0.866169022,3750,17,0,1,0,1,40-50,0-10%,"(-0.001, 3879.0]",1
0,0,62,0,0.036657469,10147,13,0,0,0,2,50-65,0-10%,"(7385.25, 251608.0]",0
1,0.499464477,40,1,0.440311938,5000,5,0,2,0,2,30-40,30-50%,"(3879.0, 5351.0]",2
0,0.765868672,54,1,0.503070782,13025,20,0,3,0,0,50-65,70-100%,"(7385.25, 251608.0]",3
0,0.394303516,45,1,0.599394816,7600,9,0,3,0,3,40-50,30-50%,"(7385.25, 251608.0]",3
0,0.041461402,69,0,0.01039792,5000,8,0,0,0,1,65+,0-10%,"(3879.0, 5351.0]",0
0,0.130587435,51,1,1.206896552,550,18,0,0,0,0,50-65,10-30%,"(-0.001, 3879.0]",0
0,0,63,0,0.405622111,10600,18,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.250383915,58,0,0.029653519,35037,6,0,1,0,0,50-65,10-30%,"(7385.25, 251608.0]",1
0,0.17458673,35,0,0.460564319,4500,11,0,2,0,1,30-40,10-30%,"(3879.0, 5351.0]",2
0,0.006706083,41,0,1.061787642,1666,7,0,2,0,2,40-50,0-10%,"(-0.001, 3879.0]",2
0,0,30,0,0.144285238,3000,6,1,0,0,0,<30,0-10%,"(-0.001, 3879.0]",1
0,0,58,1,0.73081464,846,13,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.024314365,70,0,0.329391152,4565,5,0,1,0,1,65+,0-10%,"(3879.0, 5351.0]",1
0,0.057967461,55,0,0.168692354,11600,4,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
1,0.234859354,47,1,0.32642487,1350,11,0,0,0,3,40-50,10-30%,"(-0.001, 3879.0]",0
0,0.9999999,50,0,0.005183265,2700,0,1,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.47697933,35,0,0.264347131,5000,6,0,2,0,0,30-40,30-50%,"(3879.0, 5351.0]",2
0,0.298119267,55,1,0.471932638,9975,20,0,5,0,1,50-65,10-30%,"(7385.25, 251608.0]",5
0,0.1111589,53,0,0.285883436,7600,11,0,0,0,1,50-65,10-30%,"(7385.25, 251608.0]",0
0,0.099045048,60,0,0.159357531,12700,3,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.060680607,42,0,0.339110148,6000,5,0,1,0,3,40-50,0-10%,"(5351.0, 7385.25]",1
0,0.017078118,56,0,0.38697391,5250,15,0,1,0,2,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.374973558,56,0,0.314080696,8500,12,0,1,0,0,50-65,30-50%,"(7385.25, 251608.0]",1
0,0.042445835,62,0,0.339223436,4300,14,0,2,0,1,50-65,0-10%,"(3879.0, 5351.0]",2
0,0.007794291,39,0,0.003263974,2450,2,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.051511965,44,0,0.206076618,9083,9,0,2,0,3,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.808799235,41,1,0.551588718,2800,4,0,1,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.201181215,44,1,0.96875,4031,14,0,1,0,1,40-50,10-30%,"(3879.0, 5351.0]",1
0,0,36,0,0.197750312,7200,12,0,1,0,0,30-40,0-10%,"(5351.0, 7385.25]",1
0,0.034735241,41,0,0.15681913,7192,10,0,0,0,0,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.01835474,68,0,0.322326374,4693,8,0,2,0,0,65+,0-10%,"(3879.0, 5351.0]",2
1,0.9999999,55,10,0,5351,0,10,0,10,0,50-65,70-100%,"(3879.0, 5351.0]",20
0,0.806296177,49,2,1.123750338,3700,12,0,2,0,3,40-50,70-100%,"(-0.001, 3879.0]",2
0,0.727272727,53,3,0.049497636,6767,9,0,0,0,0,50-65,70-100%,"(5351.0, 7385.25]",0
0,0.040225124,43,1,0.059327525,41666,8,0,2,0,0,40-50,0-10%,"(7385.25, 251608.0]",2
1,0.691623789,45,0,0.56922715,8500,17,0,4,0,1,40-50,50-70%,"(7385.25, 251608.0]",4
0,0.004053089,70,0,0.649108848,6283,17,0,1,1,1,65+,0-10%,"(5351.0, 7385.25]",2
0,0.646228742,62,0,0.626228962,6000,12,0,2,0,1,50-65,50-70%,"(5351.0, 7385.25]",2
0,0.211542151,48,1,0.712920354,2824,12,0,2,0,2,40-50,10-30%,"(-0.001, 3879.0]",2
0,0.100690461,55,0,0.476681721,21034,21,0,5,0,2,50-65,10-30%,"(7385.25, 251608.0]",5
0,0.288471153,58,0,0.042978511,2000,3,0,0,0,0,50-65,10-30%,"(-0.001, 3879.0]",0
0,0,36,0,0.686217009,3750,5,0,2,0,0,30-40,0-10%,"(-0.001, 3879.0]",2
0,1,51,1,0.17872969,3384,7,2,0,3,1,50-65,70-100%,"(-0.001, 3879.0]",5
0,0.301804463,60,2,0.165159562,20900,8,0,1,0,0,50-65,30-50%,"(7385.25, 251608.0]",1
0,0.01165712,40,0,0.179113019,3494,5,0,1,0,1,30-40,0-10%,"(-0.001, 3879.0]",1
1,1,36,0,0.328557148,3000,2,4,0,0,2,30-40,70-100%,"(-0.001, 3879.0]",4
0,0.082763908,48,0,0.275878488,10500,8,0,2,0,0,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.9999999,57,0,0.063240223,4474,1,0,0,0,0,50-65,70-100%,"(3879.0, 5351.0]",0
0,0.147235177,28,0,0.0010699,5607,3,0,0,0,0,<30,10-30%,"(5351.0, 7385.25]",0
0,0.387388809,61,0,0.493950178,4214,7,0,1,0,0,50-65,30-50%,"(3879.0, 5351.0]",1
0,0.9999999,61,0,0.253266332,8954,3,0,2,0,0,50-65,70-100%,"(7385.25, 251608.0]",2
0,0.045016077,30,0,0.454141414,2474,9,0,0,0,2,<30,0-10%,"(-0.001, 3879.0]",0
0,0.22631554,55,0,0.427343159,10583,19,0,4,0,1,50-65,10-30%,"(7385.25, 251608.0]",4
0,0.976409436,42,0,0.205392434,7083,4,0,1,0,0,40-50,70-100%,"(5351.0, 7385.25]",1
0,0.109150051,76,0,0.443278361,4001,11,0,1,0,1,65+,10-30%,"(3879.0, 5351.0]",1
0,0.232431057,56,0,0.34524365,15000,9,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.007738794,60,0,0.011237025,10500,3,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.498675066,44,0,0.506487172,10250,8,0,3,0,2,40-50,30-50%,"(7385.25, 251608.0]",3
0,0.360310557,55,0,0.935688104,3000,17,0,1,0,0,50-65,30-50%,"(-0.001, 3879.0]",1
1,0.278117033,41,0,0.516331166,12766,12,0,4,0,1,40-50,10-30%,"(7385.25, 251608.0]",4
0,0.347023934,59,0,0.127826488,4333,7,0,0,0,0,50-65,30-50%,"(3879.0, 5351.0]",0
0,1,33,0,0.084652558,6000,5,0,0,0,1,30-40,70-100%,"(5351.0, 7385.25]",0
0,0.594267304,67,2,0.219527982,20083,12,0,6,0,1,65+,50-70%,"(7385.25, 251608.0]",6
0,0.451141575,51,1,1.14547619,4199,14,0,4,0,1,50-65,30-50%,"(3879.0, 5351.0]",4
0,0.073379082,50,0,0.463487009,13816,17,0,3,0,1,40-50,0-10%,"(7385.25, 251608.0]",3
0,0,51,0,0.310292786,9938,10,0,1,0,2,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.005709304,69,0,0.35113387,4100,6,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.149807009,48,0,0.459012791,22750,17,0,4,0,2,40-50,10-30%,"(7385.25, 251608.0]",4
0,0.012037866,57,1,0.711027999,19250,21,0,12,0,0,50-65,0-10%,"(7385.25, 251608.0]",12
0,0.444318523,52,0,0.179040299,70000,17,0,3,0,4,50-65,30-50%,"(7385.25, 251608.0]",3
0,6.96E-05,32,0,0.324148435,7221,17,0,1,0,0,30-40,0-10%,"(5351.0, 7385.25]",1
1,0.9999999,35,0,0.033644288,6538,0,4,0,0,1,30-40,70-100%,"(5351.0, 7385.25]",4
0,0.025534802,50,0,0.228242003,8065,7,0,2,0,0,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.03827647,37,0,0.162889948,56000,12,0,4,0,3,30-40,0-10%,"(7385.25, 251608.0]",4
0,0.09352454,46,0,0.277152504,3553,8,0,0,0,2,40-50,0-10%,"(-0.001, 3879.0]",0
0,0.738417439,44,0,0.2920511,2817,4,0,1,0,1,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.166690473,30,0,0.509850393,6750,4,0,2,0,0,<30,10-30%,"(5351.0, 7385.25]",2
0,0.136586341,79,0,0.079453755,3221,9,0,0,0,0,65+,10-30%,"(-0.001, 3879.0]",0
0,0.009441169,57,0,0.358840024,13551,16,0,3,0,1,50-65,0-10%,"(7385.25, 251608.0]",3
0,1,31,0,0.190687045,7000,5,0,1,0,0,30-40,70-100%,"(5351.0, 7385.25]",1
0,1,53,4,0.552473417,2162,6,0,1,0,2,50-65,70-100%,"(-0.001, 3879.0]",1
0,0.381736637,31,0,0.313790806,1500,5,0,0,0,0,30-40,30-50%,"(-0.001, 3879.0]",0
0,0.209953463,52,0,0.304677623,8700,12,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.989650259,40,1,0.485585736,6000,9,0,0,0,0,30-40,70-100%,"(5351.0, 7385.25]",0
0,0.601609658,37,0,0.29054975,4401,6,0,0,0,0,30-40,50-70%,"(3879.0, 5351.0]",0
0,0.540116299,66,0,0.496417264,6000,8,0,3,0,0,65+,50-70%,"(5351.0, 7385.25]",3
0,0.255179004,60,0,0.213784301,4700,7,0,2,0,2,50-65,10-30%,"(3879.0, 5351.0]",2
0,0.760098477,48,0,0.412979001,8428,9,0,1,0,1,40-50,70-100%,"(7385.25, 251608.0]",1
0,0.991715469,38,0,0.344751866,2276,8,0,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.078370412,54,1,0.222826845,14333,11,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.9999999,44,0,0.340709353,6371,12,1,1,0,2,40-50,70-100%,"(5351.0, 7385.25]",2
0,0.054165162,43,0,0.309338132,5000,10,0,2,0,0,40-50,0-10%,"(3879.0, 5351.0]",2
0,0.451483876,47,0,0.279392162,3750,7,0,1,0,2,40-50,30-50%,"(-0.001, 3879.0]",1
0,1,40,1,0.636060657,6000,8,0,3,0,4,30-40,70-100%,"(5351.0, 7385.25]",3
0,0.675327047,58,0,0.376808555,9537,7,0,2,0,0,50-65,50-70%,"(7385.25, 251608.0]",2
0,0.504269809,31,0,0.618074478,2201,7,0,1,0,0,30-40,50-70%,"(-0.001, 3879.0]",1
0,0.07006516,57,0,0.392880949,7500,10,0,2,0,3,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.106315729,31,0,0.222395023,4500,7,0,0,0,0,30-40,10-30%,"(3879.0, 5351.0]",0
0,0.435770861,58,0,0.261207711,18000,8,0,1,0,2,50-65,30-50%,"(7385.25, 251608.0]",1
0,0.622740056,43,0,0.454658001,3230,5,0,0,0,0,40-50,50-70%,"(-0.001, 3879.0]",0
0,0.009696382,57,0,0.440911818,5000,6,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.196172524,51,0,0.314421395,4000,18,0,2,0,2,50-65,10-30%,"(3879.0, 5351.0]",2
0,0.374571315,66,0,0.317267197,4273,7,0,0,0,1,65+,30-50%,"(3879.0, 5351.0]",0
1,0.155414833,47,0,0.320244328,4583,7,0,2,0,0,40-50,10-30%,"(3879.0, 5351.0]",2
0,0.150281881,32,0,0.362439593,6000,10,0,2,0,0,30-40,10-30%,"(5351.0, 7385.25]",2
0,0.30569961,41,0,0.389845244,5750,15,0,1,0,1,40-50,30-50%,"(5351.0, 7385.25]",1
0,0.037465194,68,0,0.285178705,4000,21,0,0,0,0,65+,0-10%,"(3879.0, 5351.0]",0
0,0.049098487,43,0,0.267464807,7600,12,0,1,0,1,40-50,0-10%,"(7385.25, 251608.0]",1
0,0.050506174,81,0,0.136700569,5800,14,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.9999999,48,0,0.191954834,2833,2,1,0,2,0,40-50,70-100%,"(-0.001, 3879.0]",3
0,2.10E-05,45,0,0.373870538,6750,8,0,2,0,3,40-50,0-10%,"(5351.0, 7385.25]",2
1,0.9999999,51,2,0.189291269,4500,4,4,0,1,0,50-65,70-100%,"(3879.0, 5351.0]",5
0,0.037338619,42,0,0.111237715,28083,8,0,2,0,5,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.425637762,45,0,0.206043471,11317,19,0,1,0,0,40-50,30-50%,"(7385.25, 251608.0]",1
0,0.009349533,58,0,0.501017355,8354,7,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.06452473,57,0,0.658667159,5416,6,0,3,0,0,50-65,0-10%,"(5351.0, 7385.25]",3
0,0.02515242,65,0,0.148497689,10383,7,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.038778935,70,2,0.251221214,8597,13,0,1,0,1,65+,0-10%,"(7385.25, 251608.0]",1
0,0.050983006,29,0,0.168898411,5600,2,0,1,0,0,<30,0-10%,"(5351.0, 7385.25]",1
0,0.007941396,63,1,0.322103413,6826,30,0,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.9999999,22,10,0,5351,0,10,0,10,0,<30,70-100%,"(3879.0, 5351.0]",20
0,0.990672885,48,0,0.067544029,5166,2,0,0,0,0,40-50,70-100%,"(3879.0, 5351.0]",0
0,0.473715728,55,0,0.314238013,38333,25,0,12,0,0,50-65,30-50%,"(7385.25, 251608.0]",12
0,0.003503944,48,0,0.000461503,13000,11,0,0,0,0,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.082535287,38,0,0.042936496,6660,5,0,0,0,0,30-40,0-10%,"(5351.0, 7385.25]",0
0,0.9999999,49,0,0.276381175,6841,5,0,2,0,4,40-50,70-100%,"(5351.0, 7385.25]",2
0,0.012098162,86,0,0.003149843,6666,6,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.251080575,36,0,0.169839831,3308,6,0,0,0,1,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.028988886,75,0,0.248786061,3500,7,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.000478948,54,0,0.788035327,6000,13,0,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",2
0,0,36,0,0.180487805,3689,4,0,0,0,2,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.01413117,54,0,0.240679903,7000,16,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.512479201,21,0,0.101460415,1300,1,0,0,0,0,<30,50-70%,"(-0.001, 3879.0]",0
0,0.674618764,65,0,0.171434131,15416,4,0,1,0,2,50-65,50-70%,"(7385.25, 251608.0]",1
0,0.024544735,65,0,0.156465517,4639,9,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.152000411,72,0,0.595130204,16550,26,0,12,0,0,65+,10-30%,"(7385.25, 251608.0]",12
0,0.201018278,71,0,0.211178882,10000,10,0,1,0,1,65+,10-30%,"(7385.25, 251608.0]",1
0,0.065853835,48,0,0.01186488,7163,12,0,0,0,2,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.278211405,64,1,0.145437091,33333,17,0,2,0,2,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.029070503,28,0,0.183405462,6700,8,0,0,0,1,<30,0-10%,"(5351.0, 7385.25]",0
0,0.02564201,81,0,0.095903771,3075,15,1,0,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.267078469,42,0,0.61281793,7941,5,0,2,0,0,40-50,10-30%,"(7385.25, 251608.0]",2
1,0.999946817,41,3,0.504279658,12500,6,3,1,1,0,40-50,70-100%,"(7385.25, 251608.0]",5
0,0.043246865,43,0,0.39133808,58000,17,0,5,0,0,40-50,0-10%,"(7385.25, 251608.0]",5
0,0.983934404,33,0,0.015406009,64000,2,0,0,0,0,30-40,70-100%,"(7385.25, 251608.0]",0
0,0.157719455,57,0,0.211451101,11666,12,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.9999999,43,0,0.027048528,3770,0,1,0,0,3,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.014122169,83,0,0.001552313,9662,7,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.598401598,24,0,0.316436252,650,2,0,0,0,0,<30,50-70%,"(-0.001, 3879.0]",0
0,0.668385874,72,0,1.321966693,1260,4,0,1,0,1,65+,50-70%,"(-0.001, 3879.0]",1
0,0.576277382,45,0,0.406456735,7557,10,0,1,0,1,40-50,50-70%,"(7385.25, 251608.0]",1
0,0.9999999,36,0,0.429394259,10416,4,0,1,0,0,30-40,70-100%,"(7385.25, 251608.0]",1
0,0.798136891,46,0,0.658440993,6888,7,0,1,0,3,40-50,70-100%,"(5351.0, 7385.25]",1
0,0.744663276,51,0,0.203188327,3700,6,0,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",0
0,0.712776881,42,0,0.379436761,6000,9,0,1,0,0,40-50,70-100%,"(5351.0, 7385.25]",1
0,0.064841612,53,0,0.239478872,11666,13,0,3,0,1,50-65,0-10%,"(7385.25, 251608.0]",3
0,0.011756526,63,0,0.082409176,100000,9,0,2,0,1,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.269583364,49,0,0.956454121,4500,11,0,2,0,2,40-50,10-30%,"(3879.0, 5351.0]",2
0,1,57,0,0.320477036,3940,5,0,0,0,1,50-65,70-100%,"(3879.0, 5351.0]",0
0,0.059130801,68,0,0.022538553,5900,8,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.561072182,55,1,0.638860557,13725,35,0,2,1,0,50-65,50-70%,"(7385.25, 251608.0]",3
0,0.280975724,48,0,1.488167105,27000,19,0,4,0,3,40-50,10-30%,"(7385.25, 251608.0]",4
0,0.038881421,52,0,0.572693516,3500,17,0,2,0,0,50-65,0-10%,"(-0.001, 3879.0]",2
0,0.138134643,63,1,0.159773877,3360,6,0,0,0,0,50-65,10-30%,"(-0.001, 3879.0]",0
1,0.285088431,37,0,0.093381324,5000,4,0,0,1,2,30-40,10-30%,"(3879.0, 5351.0]",1
0,0.06661504,45,0,0.162683732,10000,10,0,1,0,2,40-50,0-10%,"(7385.25, 251608.0]",1
0,0.072768164,54,0,0.061869132,28333,6,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.129014345,54,0,0.397734843,1500,14,0,1,0,0,50-65,10-30%,"(-0.001, 3879.0]",1
0,8.33E-05,64,0,0.395833333,3167,5,0,1,0,1,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.172598158,40,0,0.717208183,830,15,0,0,0,0,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.099382057,55,0,0.303790564,14667,18,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.418204544,39,0,0.423544935,6820,9,0,1,0,2,30-40,30-50%,"(5351.0, 7385.25]",1
0,0.130024508,52,0,0.058681496,41000,9,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
0,0,91,0,0,5351,1,0,0,0,0,65+,0-10%,"(3879.0, 5351.0]",0
0,0.93277092,55,1,0.322370799,8300,8,0,1,0,1,50-65,70-100%,"(7385.25, 251608.0]",1
0,0.015388254,66,0,0.002783218,9700,7,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.327717269,49,0,0.232107708,12700,6,0,1,0,3,40-50,30-50%,"(7385.25, 251608.0]",1
0,0.267648725,58,0,0.425,1799,9,0,1,0,0,50-65,10-30%,"(-0.001, 3879.0]",1
0,0.0122781,71,0,0.006324111,3794,3,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.9999999,37,0,0.668033837,3900,5,0,2,0,0,30-40,70-100%,"(3879.0, 5351.0]",2
0,0.026926648,79,0,0.001833028,6000,2,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.269731136,65,0,0.479842799,7887,16,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0,31,0,0.050374928,5200,2,0,0,0,0,30-40,0-10%,"(3879.0, 5351.0]",0
0,0.067215674,31,0,0.651813767,3500,12,0,1,0,0,30-40,0-10%,"(-0.001, 3879.0]",1
0,0.032569878,53,0,0.504425914,7794,8,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.986298834,33,3,0.349554489,2917,5,0,1,0,0,30-40,70-100%,"(-0.001, 3879.0]",1
0,0.145312438,43,0,0.316210474,8000,12,0,2,0,1,40-50,10-30%,"(7385.25, 251608.0]",2
1,0.320545274,51,4,0.530182758,5416,18,0,2,0,2,50-65,30-50%,"(5351.0, 7385.25]",2
0,0.277234867,40,0,0.381744919,5707,7,0,2,0,1,30-40,10-30%,"(5351.0, 7385.25]",2
0,0.03428148,64,0,0.477052295,10000,17,0,4,0,2,50-65,0-10%,"(7385.25, 251608.0]",4
0,0.003332223,26,0,0.110028293,3180,6,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
1,1,42,1,0.251629726,2300,6,1,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.002491612,56,0,0.661320558,4800,7,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.116216534,54,0,0.383524468,11422,12,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.505865601,45,0,0.046090385,88000,15,0,1,0,0,40-50,50-70%,"(7385.25, 251608.0]",1
0,0.401518651,80,0,0.557210159,18466,27,0,4,0,0,65+,30-50%,"(7385.25, 251608.0]",4
0,0.071994667,55,0,0.25074985,5000,5,0,2,0,0,50-65,0-10%,"(3879.0, 5351.0]",2
0,0.245293217,25,0,0.25047619,1049,9,0,0,0,0,<30,10-30%,"(-0.001, 3879.0]",0
0,0.053135266,38,0,0.380610064,5146,9,0,1,1,3,30-40,0-10%,"(3879.0, 5351.0]",2
0,0.040132778,71,1,0.504998649,3700,29,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.093081679,49,0,0.541795163,6160,8,0,2,0,1,40-50,0-10%,"(5351.0, 7385.25]",2
0,0.032557422,58,0,0.229219519,6700,17,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.569486103,29,0,0.035387177,2401,1,0,0,0,2,<30,50-70%,"(-0.001, 3879.0]",0
0,0.267576575,30,1,0.24456328,2804,12,1,0,0,1,<30,10-30%,"(-0.001, 3879.0]",1
1,1,54,0,0.984471558,6310,15,0,3,0,1,50-65,70-100%,"(5351.0, 7385.25]",3
0,0.453253879,62,0,0.232704403,6200,6,0,2,0,0,50-65,30-50%,"(5351.0, 7385.25]",2
0,0.193618639,51,0,0.305855162,7787,10,0,1,0,1,50-65,10-30%,"(7385.25, 251608.0]",1
0,0.9999999,28,3,0.256851155,1860,3,0,0,0,1,<30,70-100%,"(-0.001, 3879.0]",0
0,0.104789422,50,0,0.311091314,11224,18,0,2,0,1,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.015744165,53,0,0.500399893,3750,9,0,1,0,1,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.044422601,58,0,0.054553358,4600,5,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.054605029,51,0,0.164995602,11369,7,0,2,0,1,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.005611578,73,0,1.045504994,900,8,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.082461169,39,0,0.338590236,7291,13,0,2,0,1,30-40,0-10%,"(5351.0, 7385.25]",2
0,0,80,0,0.151956584,3500,4,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.005538036,52,0,0.497414479,5027,5,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.201210571,39,1,0.207975532,8500,14,0,0,0,1,30-40,10-30%,"(7385.25, 251608.0]",0
0,0.036640086,51,0,0.017651888,2435,6,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.491954789,32,0,0.177573167,3040,10,0,0,0,1,30-40,30-50%,"(-0.001, 3879.0]",0
